OA_Code,Latitude,Longitude,Constituency
S00177769,55.74528098,-4.193123654,"East Kilbride, Strathaven and Lesmahagow"
S00177770,55.74409214,-4.219776021,"East Kilbride, Strathaven and Lesmahagow"
S00177771,55.74908739,-3.968999254,Lanark and Hamilton East
S00177772,55.74886418,-3.88761515,Lanark and Hamilton East
S00177773,55.74433825,-4.217097355,"East Kilbride, Strathaven and Lesmahagow"
S00177774,55.74523022,-4.190428116,"East Kilbride, Strathaven and Lesmahagow"
S00177775,55.74859559,-3.96940468,Lanark and Hamilton East
S00177776,55.7450794,-4.211881481,"East Kilbride, Strathaven and Lesmahagow"
S00177777,55.74467536,-4.20386029,"East Kilbride, Strathaven and Lesmahagow"
S00177778,55.74464807,-4.201373221,"East Kilbride, Strathaven and Lesmahagow"
S00177779,55.72194877,-4.001659982,Lanark and Hamilton East
S00177780,55.74452548,-4.196172218,"East Kilbride, Strathaven and Lesmahagow"
S00177781,55.74933744,-3.883128792,Lanark and Hamilton East
S00177782,55.74502724,-4.188202054,"East Kilbride, Strathaven and Lesmahagow"
S00177783,55.74345608,-4.217174767,"East Kilbride, Strathaven and Lesmahagow"
S00177784,55.74473692,-4.178243704,"East Kilbride, Strathaven and Lesmahagow"
S00177785,55.74719788,-3.984773396,Lanark and Hamilton East
S00177786,55.74397096,-4.196523437,"East Kilbride, Strathaven and Lesmahagow"
S00177787,55.74384074,-4.22224723,"East Kilbride, Strathaven and Lesmahagow"
S00177788,55.74373556,-4.186042577,"East Kilbride, Strathaven and Lesmahagow"
S00177789,55.74458566,-4.193307691,"East Kilbride, Strathaven and Lesmahagow"
S00177790,55.74431794,-4.208747423,"East Kilbride, Strathaven and Lesmahagow"
S00177791,55.74416376,-4.182178974,"East Kilbride, Strathaven and Lesmahagow"
S00177792,55.74370598,-4.213285471,"East Kilbride, Strathaven and Lesmahagow"
S00177793,55.74743531,-3.978969839,Lanark and Hamilton East
S00177794,55.74420515,-4.190960167,"East Kilbride, Strathaven and Lesmahagow"
S00177795,55.74354358,-4.190763754,"East Kilbride, Strathaven and Lesmahagow"
S00177796,55.73264551,-4.060756476,Lanark and Hamilton East
S00177797,55.74410947,-4.181188122,"East Kilbride, Strathaven and Lesmahagow"
S00177798,55.74384476,-4.19403087,"East Kilbride, Strathaven and Lesmahagow"
S00177799,55.74443701,-4.174881122,"East Kilbride, Strathaven and Lesmahagow"
S00177800,55.74397824,-4.201638209,"East Kilbride, Strathaven and Lesmahagow"
S00177801,55.74789917,-3.885497239,Lanark and Hamilton East
S00177802,55.74154494,-4.222467187,"East Kilbride, Strathaven and Lesmahagow"
S00177803,55.74655065,-3.982557724,Lanark and Hamilton East
S00177804,55.74747885,-3.975148077,Lanark and Hamilton East
S00177805,55.74588362,-3.979337374,Lanark and Hamilton East
S00177806,55.7422333,-4.217200988,"East Kilbride, Strathaven and Lesmahagow"
S00177807,55.74655164,-3.983609342,Lanark and Hamilton East
S00177808,55.74856015,-3.884589066,Lanark and Hamilton East
S00177809,55.74265518,-4.204750088,"East Kilbride, Strathaven and Lesmahagow"
S00177810,55.74340535,-4.18742615,"East Kilbride, Strathaven and Lesmahagow"
S00177811,55.74176486,-4.156697895,"East Kilbride, Strathaven and Lesmahagow"
S00177812,55.74281508,-4.214844166,"East Kilbride, Strathaven and Lesmahagow"
S00177813,55.74319329,-4.198296006,"East Kilbride, Strathaven and Lesmahagow"
S00177814,55.74301983,-4.201456759,"East Kilbride, Strathaven and Lesmahagow"
S00177815,55.74308494,-4.208343159,"East Kilbride, Strathaven and Lesmahagow"
S00177816,55.74668333,-3.971522975,Lanark and Hamilton East
S00177817,55.74843747,-3.883212888,Lanark and Hamilton East
S00177818,55.74286845,-4.19585605,"East Kilbride, Strathaven and Lesmahagow"
S00177819,55.74154522,-3.625180515,Lanark and Hamilton East
S00177820,55.74266117,-4.210916145,"East Kilbride, Strathaven and Lesmahagow"
S00177821,55.74287626,-3.969068689,Lanark and Hamilton East
S00177822,55.74332034,-4.17754339,"East Kilbride, Strathaven and Lesmahagow"
S00177823,55.7420726,-4.184037749,"East Kilbride, Strathaven and Lesmahagow"
S00177824,55.74310931,-4.174743506,"East Kilbride, Strathaven and Lesmahagow"
S00177825,55.74266062,-4.220411658,"East Kilbride, Strathaven and Lesmahagow"
S00177826,55.74616314,-3.973695437,Lanark and Hamilton East
S00177827,55.74563371,-3.981459665,Lanark and Hamilton East
S00177828,55.74241995,-4.182193129,"East Kilbride, Strathaven and Lesmahagow"
S00177829,55.74259636,-4.17122587,"East Kilbride, Strathaven and Lesmahagow"
S00177830,55.74166253,-4.205474742,"East Kilbride, Strathaven and Lesmahagow"
S00177831,55.74712065,-3.877652643,Lanark and Hamilton East
S00177832,55.74226497,-4.212455062,"East Kilbride, Strathaven and Lesmahagow"
S00177833,55.74165366,-4.208469396,"East Kilbride, Strathaven and Lesmahagow"
S00177834,55.74584068,-3.974746631,Lanark and Hamilton East
S00177835,55.74221692,-4.209632392,"East Kilbride, Strathaven and Lesmahagow"
S00177836,55.74170595,-4.203055576,"East Kilbride, Strathaven and Lesmahagow"
S00177837,55.745806,-3.880170493,Lanark and Hamilton East
S00177838,55.74163211,-4.217644833,"East Kilbride, Strathaven and Lesmahagow"
S00177839,55.74206954,-4.187239862,"East Kilbride, Strathaven and Lesmahagow"
S00177840,55.74055398,-4.218619192,"East Kilbride, Strathaven and Lesmahagow"
S00177841,55.74128743,-4.200833437,"East Kilbride, Strathaven and Lesmahagow"
S00177842,55.74237568,-4.173539658,"East Kilbride, Strathaven and Lesmahagow"
S00177843,55.74210421,-4.180741641,"East Kilbride, Strathaven and Lesmahagow"
S00177844,55.74114489,-4.221727519,"East Kilbride, Strathaven and Lesmahagow"
S00177845,55.74651878,-3.881160733,Lanark and Hamilton East
S00177846,55.74099979,-4.206345434,"East Kilbride, Strathaven and Lesmahagow"
S00177847,55.73501867,-4.211089198,"East Kilbride, Strathaven and Lesmahagow"
S00177848,55.74226435,-4.176273737,"East Kilbride, Strathaven and Lesmahagow"
S00177849,55.74654124,-3.882627603,Lanark and Hamilton East
S00177850,55.74119502,-4.210482712,"East Kilbride, Strathaven and Lesmahagow"
S00177851,55.74460337,-3.980706417,Lanark and Hamilton East
S00177852,55.74462903,-3.979114513,Lanark and Hamilton East
S00177853,55.73990925,-4.214504258,"East Kilbride, Strathaven and Lesmahagow"
S00177854,55.74157088,-4.193026981,"East Kilbride, Strathaven and Lesmahagow"
S00177855,55.74249387,-3.976090991,Lanark and Hamilton East
S00177856,55.74447881,-3.973929015,Lanark and Hamilton East
S00177857,55.72588274,-4.191796775,"East Kilbride, Strathaven and Lesmahagow"
S00177858,55.74431983,-3.970957653,Lanark and Hamilton East
S00177859,55.74424955,-3.982026764,Lanark and Hamilton East
S00177860,55.74603496,-3.878715739,Lanark and Hamilton East
S00177861,55.74439231,-3.878588983,Lanark and Hamilton East
S00177862,55.73894009,-4.225855674,"East Kilbride, Strathaven and Lesmahagow"
S00177863,55.73971737,-4.205189742,"East Kilbride, Strathaven and Lesmahagow"
S00177864,55.73933163,-4.212145642,"East Kilbride, Strathaven and Lesmahagow"
S00177865,55.73982693,-4.19707116,"East Kilbride, Strathaven and Lesmahagow"
S00177866,55.73951392,-4.223450929,"East Kilbride, Strathaven and Lesmahagow"
S00177867,55.74328968,-3.974665531,Lanark and Hamilton East
S00177868,55.7365619,-4.196712422,"East Kilbride, Strathaven and Lesmahagow"
S00177869,55.73882492,-4.209838897,"East Kilbride, Strathaven and Lesmahagow"
S00177870,55.73864191,-4.220979887,"East Kilbride, Strathaven and Lesmahagow"
S00177871,55.73930996,-4.217831694,"East Kilbride, Strathaven and Lesmahagow"
S00177872,55.73965377,-4.208228948,"East Kilbride, Strathaven and Lesmahagow"
S00177873,55.73900477,-4.201326199,"East Kilbride, Strathaven and Lesmahagow"
S00177874,55.73847762,-4.200149526,"East Kilbride, Strathaven and Lesmahagow"
S00177875,55.74435333,-3.881136163,Lanark and Hamilton East
S00177876,55.74336693,-3.967611781,Lanark and Hamilton East
S00177877,55.74280014,-3.974369967,Lanark and Hamilton East
S00177878,55.74099533,-3.978739355,Lanark and Hamilton East
S00177879,55.73961514,-3.841546112,Lanark and Hamilton East
S00177880,55.74225503,-3.976971056,Lanark and Hamilton East
S00177881,55.74224909,-3.970630196,Lanark and Hamilton East
S00177882,55.74265989,-3.963497801,Lanark and Hamilton East
S00177883,55.73807329,-4.205654547,"East Kilbride, Strathaven and Lesmahagow"
S00177884,55.74093667,-4.030240099,Lanark and Hamilton East
S00177885,55.74245076,-3.965335303,Lanark and Hamilton East
S00177886,55.73811551,-4.213797284,"East Kilbride, Strathaven and Lesmahagow"
S00177887,55.74135436,-3.973181787,Lanark and Hamilton East
S00177888,55.73717959,-4.211370727,"East Kilbride, Strathaven and Lesmahagow"
S00177889,55.73802724,-4.202211028,"East Kilbride, Strathaven and Lesmahagow"
S00177890,55.73744812,-4.204934282,"East Kilbride, Strathaven and Lesmahagow"
S00177891,55.74164385,-3.965215077,Lanark and Hamilton East
S00177892,55.74149364,-3.968983105,Lanark and Hamilton East
S00177893,55.7384288,-4.027003556,Lanark and Hamilton East
S00177894,55.74173989,-3.965952723,Lanark and Hamilton East
S00177895,55.73684089,-4.212211772,"East Kilbride, Strathaven and Lesmahagow"
S00177896,55.7386215,-4.034373105,Lanark and Hamilton East
S00177897,55.73980467,-4.029129906,Lanark and Hamilton East
S00177898,55.74006555,-3.968369543,Lanark and Hamilton East
S00177899,55.73682266,-3.972761904,Lanark and Hamilton East
S00177900,55.73602106,-4.208326393,"East Kilbride, Strathaven and Lesmahagow"
S00177901,55.73643211,-4.199445004,"East Kilbride, Strathaven and Lesmahagow"
S00177902,55.73639514,-4.206515629,"East Kilbride, Strathaven and Lesmahagow"
S00177903,55.74234557,-3.831431359,Lanark and Hamilton East
S00177904,55.73880622,-3.664633272,Lanark and Hamilton East
S00177905,55.74197021,-3.828275473,Lanark and Hamilton East
S00177906,55.73981624,-3.972705892,Lanark and Hamilton East
S00177907,55.73586623,-4.19490518,"East Kilbride, Strathaven and Lesmahagow"
S00177908,55.73991546,-3.97994317,Lanark and Hamilton East
S00177909,55.74225872,-3.833036278,Lanark and Hamilton East
S00177910,55.73859288,-3.979477941,Lanark and Hamilton East
S00177911,55.74223678,-3.828479108,Lanark and Hamilton East
S00177912,55.73772146,-3.856302533,Lanark and Hamilton East
S00177913,55.73919025,-4.031503442,Lanark and Hamilton East
S00177914,55.73952976,-3.970397524,Lanark and Hamilton East
S00177915,55.73825989,-4.032872829,Lanark and Hamilton East
S00177916,55.73915747,-3.967272452,Lanark and Hamilton East
S00177917,55.7414199,-3.840452299,Lanark and Hamilton East
S00177918,55.73887254,-3.979969993,Lanark and Hamilton East
S00177919,55.74087228,-3.845205529,Lanark and Hamilton East
S00177920,55.73925122,-3.98045114,Lanark and Hamilton East
S00177921,55.74128591,-3.838598086,Lanark and Hamilton East
S00177922,55.74085148,-3.83700058,Lanark and Hamilton East
S00177923,55.73917286,-3.962940329,Lanark and Hamilton East
S00177924,55.74072143,-3.835481122,Lanark and Hamilton East
S00177925,55.73539687,-4.198032785,"East Kilbride, Strathaven and Lesmahagow"
S00177926,55.739682,-3.833472983,Lanark and Hamilton East
S00177927,55.73870887,-3.966102945,Lanark and Hamilton East
S00177928,55.73588024,-3.607010877,Lanark and Hamilton East
S00177929,55.73656034,-3.983468714,Lanark and Hamilton East
S00177930,55.73849617,-3.960293915,Lanark and Hamilton East
S00177931,55.74087717,-3.844281816,Lanark and Hamilton East
S00177932,55.73802611,-3.97728285,Lanark and Hamilton East
S00177933,55.74065672,-3.835000185,Lanark and Hamilton East
S00177934,55.73986535,-3.843437597,Lanark and Hamilton East
S00177935,55.74022717,-3.838484569,Lanark and Hamilton East
S00177936,55.74057695,-3.833722049,Lanark and Hamilton East
S00177937,55.73646528,-3.986569994,Lanark and Hamilton East
S00177938,55.73822177,-3.962844783,Lanark and Hamilton East
S00177939,55.73921417,-3.84670427,Lanark and Hamilton East
S00177940,55.7400784,-3.839417425,Lanark and Hamilton East
S00177941,55.73986395,-3.830311527,Lanark and Hamilton East
S00177942,55.73790157,-3.969933153,Lanark and Hamilton East
S00177943,55.7318311,-3.920270443,Lanark and Hamilton East
S00177944,55.73671071,-3.965731664,Lanark and Hamilton East
S00177945,55.739808,-3.829241625,Lanark and Hamilton East
S00177946,55.73668924,-3.964265138,Lanark and Hamilton East
S00177947,55.73725207,-3.977355202,Lanark and Hamilton East
S00177948,55.73639149,-3.970510134,Lanark and Hamilton East
S00177949,55.73683422,-3.962504325,Lanark and Hamilton East
S00177950,55.73664299,-3.981688883,Lanark and Hamilton East
S00177951,55.7365537,-3.977192449,Lanark and Hamilton East
S00177952,55.73681311,-3.980056833,Lanark and Hamilton East
S00177953,55.73932619,-3.839238665,Lanark and Hamilton East
S00177954,55.7360411,-3.971623398,Lanark and Hamilton East
S00177955,55.73695181,-3.959643035,Lanark and Hamilton East
S00177956,55.73833053,-3.668563276,Lanark and Hamilton East
S00177957,55.73616382,-3.95495241,Lanark and Hamilton East
S00177958,55.73822429,-3.847390242,Lanark and Hamilton East
S00177959,55.73615896,-3.956385733,Lanark and Hamilton East
S00177960,55.73849112,-3.836188784,Lanark and Hamilton East
S00177961,55.73680722,-3.838817518,Lanark and Hamilton East
S00177962,55.73794997,-3.847106488,Lanark and Hamilton East
S00177963,55.73795126,-3.845226943,Lanark and Hamilton East
S00177964,55.73584532,-3.968141127,Lanark and Hamilton East
S00177965,55.73576334,-3.95921711,Lanark and Hamilton East
S00177966,55.73769037,-3.836852038,Lanark and Hamilton East
S00177967,55.73701487,-3.841152841,Lanark and Hamilton East
S00177968,55.73510029,-3.980941702,Lanark and Hamilton East
S00177969,55.73562955,-3.846630517,Lanark and Hamilton East
S00177970,55.73610459,-3.855063007,Lanark and Hamilton East
S00177971,55.73549042,-3.965049104,Lanark and Hamilton East
S00177972,55.73530071,-3.962299921,Lanark and Hamilton East
S00177973,55.73531279,-3.957601715,Lanark and Hamilton East
S00177974,55.73659349,-3.852442101,Lanark and Hamilton East
S00177975,55.73538505,-3.838368363,Lanark and Hamilton East
S00177976,55.73514107,-3.968344596,Lanark and Hamilton East
S00177977,55.73414738,-3.955727606,Lanark and Hamilton East
S00177978,55.73724102,-3.832641719,Lanark and Hamilton East
S00177979,55.73653509,-3.844379616,Lanark and Hamilton East
S00177980,55.7358218,-3.851768416,Lanark and Hamilton East
S00177981,55.73719678,-3.829581371,Lanark and Hamilton East
S00177982,55.73039546,-3.943547569,Lanark and Hamilton East
S00177983,55.73490967,-3.962025446,Lanark and Hamilton East
S00177984,55.73444606,-3.971893374,Lanark and Hamilton East
S00177985,55.73452971,-3.966115769,Lanark and Hamilton East
S00177986,55.73331512,-3.968443799,Lanark and Hamilton East
S00177987,55.73388749,-3.8291239,Lanark and Hamilton East
S00177988,55.73428702,-3.960496989,Lanark and Hamilton East
S00177989,55.73641921,-3.830500674,Lanark and Hamilton East
S00177990,55.7342562,-3.952276733,Lanark and Hamilton East
S00177991,55.72007309,-3.777847725,Lanark and Hamilton East
S00177992,55.73518531,-3.849874723,Lanark and Hamilton East
S00177993,55.73314228,-3.973054023,Lanark and Hamilton East
S00177994,55.73632331,-3.839925659,Lanark and Hamilton East
S00177995,55.73601631,-3.833412568,Lanark and Hamilton East
S00177996,55.732714,-3.822825751,Lanark and Hamilton East
S00177997,55.73378826,-3.964151247,Lanark and Hamilton East
S00177998,55.73498316,-3.854340835,Lanark and Hamilton East
S00177999,55.73346665,-3.967400216,Lanark and Hamilton East
S00178000,55.73588045,-3.829264923,Lanark and Hamilton East
S00178001,55.73447024,-3.846034228,Lanark and Hamilton East
S00178002,55.73453755,-3.838551499,Lanark and Hamilton East
S00178003,55.73295681,-3.959379093,Lanark and Hamilton East
S00178004,55.73283673,-3.964644971,Lanark and Hamilton East
S00178005,55.73352878,-3.955632953,Lanark and Hamilton East
S00178006,55.73369698,-3.96086559,Lanark and Hamilton East
S00178007,55.73514499,-3.829166802,Lanark and Hamilton East
S00178008,55.73489,-3.833009345,Lanark and Hamilton East
S00178009,55.73288074,-3.971432175,Lanark and Hamilton East
S00178010,55.73279315,-3.961186587,Lanark and Hamilton East
S00178011,55.73463187,-3.841852925,Lanark and Hamilton East
S00178012,55.73305188,-3.953411142,Lanark and Hamilton East
S00178013,55.73304977,-3.850251494,Lanark and Hamilton East
S00178014,55.73521013,-3.830826331,Lanark and Hamilton East
S00178015,55.73444989,-3.848581659,Lanark and Hamilton East
S00178016,55.73203967,-3.970641205,Lanark and Hamilton East
S00178017,55.73212981,-3.956008935,Lanark and Hamilton East
S00178018,55.73175963,-3.960625093,Lanark and Hamilton East
S00178019,55.72967494,-3.954405033,Lanark and Hamilton East
S00178020,55.72966964,-3.806869929,Lanark and Hamilton East
S00178021,55.72557294,-3.952957957,Lanark and Hamilton East
S00178022,55.73459478,-3.829905579,Lanark and Hamilton East
S00178023,55.73331518,-3.839162953,Lanark and Hamilton East
S00178024,55.73296846,-3.832298119,Lanark and Hamilton East
S00178025,55.73150601,-3.965247027,Lanark and Hamilton East
S00178026,55.73166227,-3.963343676,Lanark and Hamilton East
S00178027,55.73193644,-3.845404959,Lanark and Hamilton East
S00178028,55.73112046,-3.976949559,Lanark and Hamilton East
S00178029,55.73151425,-3.970901404,Lanark and Hamilton East
S00178030,55.73170413,-3.954522385,Lanark and Hamilton East
S00178031,55.73249979,-3.839602399,Lanark and Hamilton East
S00178032,55.73113056,-3.972968438,Lanark and Hamilton East
S00178033,55.7333766,-3.827825845,Lanark and Hamilton East
S00178034,55.73150381,-3.953556775,Lanark and Hamilton East
S00178035,55.73241408,-3.850094,Lanark and Hamilton East
S00178036,55.73048162,-3.971406775,Lanark and Hamilton East
S00178037,55.73196106,-3.8437657,Lanark and Hamilton East
S00178038,55.73239299,-3.828098396,Lanark and Hamilton East
S00178039,55.73028609,-3.960041573,Lanark and Hamilton East
S00178040,55.73058224,-3.935705247,Lanark and Hamilton East
S00178041,55.73104802,-3.961290175,Lanark and Hamilton East
S00178042,55.73059765,-3.966411771,Lanark and Hamilton East
S00178043,55.73005133,-3.967976903,Lanark and Hamilton East
S00178044,55.7298131,-3.972742705,Lanark and Hamilton East
S00178045,55.73212388,-3.825043867,Lanark and Hamilton East
S00178046,55.73051992,-3.954956905,Lanark and Hamilton East
S00178047,55.73042748,-3.961880172,Lanark and Hamilton East
S00178048,55.7306453,-3.835613319,Lanark and Hamilton East
S00178049,55.7300157,-3.95727282,Lanark and Hamilton East
S00178050,55.72793369,-3.977282137,Lanark and Hamilton East
S00178051,55.70551895,-3.933908469,Lanark and Hamilton East
S00178052,55.73019809,-3.838474874,Lanark and Hamilton East
S00178053,55.73157314,-3.818552129,Lanark and Hamilton East
S00178054,55.72600629,-3.90361434,Lanark and Hamilton East
S00178055,55.72893845,-3.969003838,Lanark and Hamilton East
S00178056,55.72889147,-3.971931783,Lanark and Hamilton East
S00178057,55.73054183,-3.83231182,Lanark and Hamilton East
